id	chr	strand	skip_start	in_start	in_stop	skip_stop	event_class
7134	chr19	+	56166520	56170229	56170347	56170576	c
7135	chr19	+	56884993	56886056	56886126	56888236	c
7136	chr19	+	56905423	56905587	56905810	56909250	c
7137	chr19	+	57901483	57905557	57905591	57908416	c
7138	chr19	+	57922775	57924965	57925004	57929280	c
7139	chr19	+	57922775	57929281	57929406	57931003	c
7140	chr19	+	58002966	58003482	58003579	58004224	c
7141	chr19	+	58038975	58042439	58042476	58046512	c
7142	chr19	+	58144805	58145155	58145273	58145391	c
7143	chr19	+	58193613	58196631	58196753	58197849	c
7144	chr19	+	58741829	58748616	58748700	58755331	c
7145	chr19	-	58899613	58904344	58904552	58904726	c
7146	chr19	-	58899613	58904727	58904854	58905864	c
7147	chr19	-	58920533	58921374	58921458	58926891	c
7148	chr19	-	58927014	58927161	58927307	58928178	c
7149	chr19	-	467763	472395	472501	474621	c
7150	chr19	-	1482475	1482896	1483019	1483283	c
7151	chr19	-	3538755	3542775	3542975	3544807	c
7152	chr19	-	4177136	4179102	4179283	4180779	c
7153	chr19	-	5610700	5611132	5611641	5612551	c
7154	chr19	-	5714283	5719716	5719827	5720230	c
7155	chr19	-	5951608	5957930	5957979	5978072	c
7156	chr19	-	5941847	5950729	5950883	5951404	c
7157	chr19	-	6044294	6047419	6047515	6110404	c
7158	chr19	-	6436476	6438459	6438545	6444162	c
7159	chr19	-	6475655	6475718	6475762	6475848	c
7160	chr19	-	6732561	6732999	6733073	6733179	c
7161	chr19	-	6986423	6988799	6988848	6990776	c
7162	chr19	-	8976861	8977641	8977690	8979217	c
7163	chr19	-	9640313	9641662	9641743	9643521	c
7164	chr19	-	9764558	9767224	9767329	9768685	c
7165	chr19	-	9869441	9870537	9870618	9872758	c
7166	chr19	-	10227865	10229117	10229233	10229344	c
7167	chr19	-	10288044	10290864	10290910	10291026	c
7168	chr19	-	10597495	10599869	10600044	10600324	c
7169	chr19	-	10675711	10676394	10676466	10676582	c
7170	chr19	-	11339712	11342862	11342965	11343879	c
7171	chr19	-	11339712	11339975	11340066	11342861	c
7172	chr19	-	11688495	11689401	11689472	11689659	c
7173	chr19	-	12129117	12145644	12145689	12146352	c
7174	chr19	-	12253531	12255712	12257039	12258210	c
7175	chr19	-	12353660	12404048	12404190	12405507	c
7176	chr19	-	12355489	12383303	12384878	12385788	c
7177	chr19	-	12494502	12504112	12504237	12511882	c
7178	chr19	-	12805537	12805614	12805750	12806987	c
7179	chr19	-	12907981	12910674	12910803	12910991	c
7180	chr19	-	12989394	12989485	12989648	12991616	c
7181	chr19	-	13226583	13226686	13226781	13226811	c
7182	chr19	-	13256200	13259844	13259905	13260313	c
7183	chr19	-	13996869	14000002	14001275	14003599	c
7184	chr19	-	14274219	14277829	14277842	14281494	c
7185	chr19	-	14602556	14603670	14603724	14606849	c
7186	chr19	-	14591591	14602469	14602555	14606849	c
7187	chr19	-	14862484	14863142	14863338	14867050	c
7188	chr19	-	15514367	15514470	15514526	15514821	c
7189	chr19	-	15538345	15540398	15540900	15547617	c
7190	chr19	-	15538345	15538922	15539319	15540397	c
7191	chr19	-	15562750	15562857	15562919	15563469	c
7192	chr19	-	16472796	16487934	16488065	16495940	c
7193	chr19	-	17927869	17931206	17931299	17932126	c
7194	chr19	-	18329059	18329145	18329308	18329750	c
7195	chr19	-	18547688	18547784	18547915	18548670	c
7196	chr19	-	18576729	18581787	18581845	18583645	c
7197	chr19	-	19016439	19016677	19016744	19017769	c
7198	chr19	-	19011259	19014194	19014232	19015580	c
7199	chr19	-	19042435	19042786	19042941	19043733	c
7200	chr19	-	19112484	19114306	19114417	19114977	c
7201	chr19	-	19101959	19104458	19104549	19105175	c
7202	chr19	-	19232629	19243243	19243317	19243466	c
7203	chr19	-	19257458	19257552	19257684	19257845	c
7204	chr19	-	19256832	19257083	19257193	19257364	c
7205	chr19	-	19416886	19420907	19421009	19427231	c
7206	chr19	-	19738094	19738564	19738778	19738901	c
7207	chr19	-	19756342	19756457	19756599	19756683	c
7208	chr19	-	19873456	19882382	19882614	19887136	c
7209	chr19	-	19903294	19904644	19906469	19916840	c
7210	chr19	-	20135186	20141803	20141922	20149982	c
7211	chr19	-	20118085	20135060	20135185	20150152	c
7212	chr19	-	20591846	20600473	20600589	20607592	c
7213	chr19	-	20808457	20829086	20829211	20844250	c
7214	chr19	-	22028309	22033741	22033829	22034707	c
7215	chr19	-	22575784	22585592	22585686	22586188	c
7216	chr19	-	23588138	23588803	23588907	23598696	c
7217	chr19	-	23586550	23587754	23587910	23588060	c
7218	chr19	-	23928126	23937626	23937699	23941549	c
7219	chr19	-	33135386	33137366	33137521	33140588	c
7220	chr19	-	33355245	33355536	33355682	33359354	c
7221	chr19	-	35997088	35998361	35998413	35999107	c
7222	chr19	-	36398483	36398633	36398664	36399077	c
7223	chr19	-	36812933	36813033	36813127	36821155	c
7224	chr19	-	37006602	37008933	37009045	37016076	c
7225	chr19	-	37039225	37042780	37042879	37045572	c
7226	chr19	-	37681053	37689842	37689956	37697942	c
7227	chr19	-	38161458	38167171	38167295	38177352	c
7228	chr19	-	38262331	38263579	38263622	38264301	c
7229	chr19	-	38796148	38797555	38797630	38798068	c
7230	chr19	-	39078458	39079819	39079915	39083922	c
7231	chr19	-	39379796	39379895	39379963	39380329	c
7232	chr19	-	39370141	39370273	39370342	39371490	c
7233	chr19	-	39879506	39879588	39879655	39879733	c
7234	chr19	-	40730551	40730630	40730936	40732282	c
7235	chr19	-	40762962	40771171	40771258	40791088	c
7236	chr19	-	40834458	40838430	40838550	40839758	c
7237	chr19	-	41355886	41387495	41387656	41387936	c
7238	chr19	-	42181432	42187717	42187994	42190790	c
7239	chr19	-	42719405	42720833	42721197	42721784	c
7240	chr19	-	43015073	43015729	43015780	43016502	c
7241	chr19	-	43234209	43375920	43376197	43382065	c
7242	chr19	-	43263064	43268069	43268433	43269670	c
7243	chr19	-	43233530	43233938	43234208	43236936	c
7244	chr19	-	44015719	44030354	44030501	44030667	c
7245	chr19	-	44989369	45000610	45000726	45001336	c
7246	chr19	-	44988647	44989248	44989368	45001336	c
7247	chr19	-	44983627	44988573	44988646	45001336	c
7248	chr19	-	45917004	45917222	45917292	45918119	c
7249	chr19	-	45923686	45924437	45924651	45926528	c
7250	chr19	-	47287402	47287775	47287816	47287852	c
7251	chr19	-	47342836	47349251	47349399	47354021	c
7252	chr19	-	47597866	47614153	47614213	47615405	c
7253	chr19	-	47725176	47729822	47730011	47735772	c
7254	chr19	-	48025252	48041400	48041696	48042962	c
7255	chr19	-	48664765	48665520	48665608	48668807	c
7256	chr19	-	49311494	49314067	49314103	49314241	c
7257	chr19	-	49303555	49311050	49311493	49314241	c
7258	chr19	-	49357522	49360680	49360753	49362459	c
7259	chr19	-	49341387	49344407	49344567	49348627	c
7260	chr19	-	49951166	49951259	49951319	49952732	c
7261	chr19	-	50164086	50164102	50164260	50164707	c
7262	chr19	-	50312516	50312636	50312832	50314620	c
7263	chr19	-	50314957	50315509	50315592	50315872	c
7264	chr19	-	50399311	50399406	50399439	50404896	c
7265	chr19	-	50414624	50416157	50416416	50430951	c
7266	chr19	-	50455230	50455556	50455651	50461540	c
7267	chr19	-	50498177	50498449	50498532	50504047	c
7268	chr19	-	50511084	50512494	50512642	50519281	c
7269	chr19	-	50865039	50865227	50865349	50865429	c
7270	chr19	-	51192537	51200354	51200379	51200846	c
7271	chr19	-	51305515	51305712	51305871	51307829	c
7272	chr19	-	51501141	51503840	51503974	51504354	c
7273	chr19	-	51504432	51504789	51504958	51505664	c
7274	chr19	-	51917770	51918079	51918362	51918435	c
7275	chr19	-	51960486	51960716	51960993	51961188	c
7276	chr19	-	52023510	52031415	52031507	52032978	c
7277	chr19	-	52217356	52219510	52219641	52220221	c
7278	chr19	-	52570864	52580212	52580337	52588040	c
7279	chr19	-	53118051	53119972	53120068	53122189	c
7280	chr19	-	53138407	53158815	53158940	53164015	c
7281	chr19	-	53118051	53122190	53122315	53138319	c
7282	chr19	-	53304956	53311261	53311386	53348432	c
7283	chr19	-	53304956	53308399	53308515	53311260	c
7284	chr19	-	53304956	53348433	53348549	53352340	c
7285	chr19	-	53626909	53632833	53632962	53636109	c
7286	chr19	-	53625997	53626755	53626908	53632832	c
7287	chr19	-	53613162	53619567	53619686	53625915	c
7288	chr19	-	54299284	54301498	54301667	54304481	c
7289	chr19	-	54297391	54299114	54299283	54301497	c
7290	chr19	-	54308705	54308940	54309037	54310749	c
7291	chr19	-	54600452	54603040	54603071	54604047	c
7292	chr19	-	54600452	54602882	54602892	54603039	c
7293	chr19	-	54724076	54742832	54742965	54744150	c
7294	chr19	-	54723115	54723739	54723788	54724025	c
7295	chr19	-	55568177	55570526	55570643	55574336	c
7296	chr19	-	55713691	55715151	55715243	55718057	c
7297	chr19	-	55862169	55864681	55864761	55864975	c
7298	chr19	-	55966698	55967004	55967212	55967716	c
7299	chr19	-	56105013	56106987	56107100	56108938	c
7300	chr19	-	56973799	56985382	56985493	56988641	c
7301	chr19	-	56954111	56960603	56960706	56969524	c
7302	chr19	-	57985790	57988003	57988040	57988645	c
7303	chr19	-	58234709	58235795	58235831	58238759	c
7304	chr19	-	58388411	58397252	58397337	58400135	c
7305	chr19	+	59010059	59010153	59010282	59010490	c
7307	chr20	+	389424	390529	390669	391056	c
7308	chr20	+	1106294	1108070	1108151	1115764	c
7309	chr20	+	2842777	2843226	2843356	2843453	c
7310	chr20	+	3193873	3193966	3194029	3194631	c
7311	chr20	+	5107796	5154170	5154305	5155829	c
7312	chr20	+	5990559	5996008	5996136	6011931	c
7313	chr20	+	8770909	8782704	8782801	8862269	c
7314	chr20	+	9438137	9440283	9440457	9449218	c
7315	chr20	+	10199626	10207936	10208086	10214859	c
7316	chr20	+	18448213	18449589	18449705	18453486	c
7317	chr20	+	19941456	19945597	19945668	19951482	c
7318	chr20	+	21112801	21117032	21117193	21142512	c
7319	chr20	+	23421124	23421415	23421536	23424571	c
7320	chr20	+	24450562	24468400	24468873	24523656	c
7321	chr20	+	25190562	25193900	25194042	25195503	c
7322	chr20	+	25604772	25612795	25612924	25614685	c
7323	chr20	+	29628332	29632612	29632721	29652124	c
7324	chr20	+	30136918	30137011	30137135	30137867	c
7325	chr20	+	30137925	30142550	30142632	30147414	c
7326	chr20	+	30366788	30368743	30368849	30370052	c
7327	chr20	+	30497726	30507668	30507735	30510766	c
7328	chr20	+	30525313	30526016	30526066	30526945	c
7329	chr20	+	30525313	30526946	30527069	30530748	c
7330	chr20	+	31367952	31368011	31368050	31368124	c
7331	chr20	+	31811768	31812162	31812268	31812904	c
7332	chr20	+	33104267	33104524	33104681	33107225	c
7333	chr20	+	33513570	33513909	33514084	33514680	c
7334	chr20	+	34435357	34446225	34446303	34450935	c
7335	chr20	+	34370532	34388017	34388095	34389413	c
7336	chr20	+	34360002	34389414	34389527	34430495	c
7337	chr20	+	34599180	34611537	34611693	34618279	c
7338	chr20	+	34700403	34710602	34710669	34713345	c
7339	chr20	+	35858463	35860700	35860794	35862423	c
7340	chr20	+	36149806	36150836	36150840	36151069	c
7341	chr20	+	36322555	36353340	36353450	36361281	c
7342	chr20	+	37597858	37601203	37601294	37612342	c
7343	chr20	+	42087150	42088023	42088060	42088411	c
7344	chr20	+	42683167	42694353	42694747	42695370	c
7345	chr20	+	42984494	43031195	43031284	43034698	c
7346	chr20	+	43566833	43581285	43581345	43586978	c
7347	chr20	+	44053022	44053137	44053219	44054214	c
7348	chr20	+	44099922	44108283	44108367	44108582	c
7349	chr20	+	44422657	44423985	44424082	44429713	c
7350	chr20	+	44520667	44520913	44520962	44521037	c
7351	chr20	+	45801516	45809465	45809584	45811939	c
7352	chr20	+	47662961	47667742	47667919	47674990	c
7353	chr20	+	49446918	49458304	49458437	49493023	c
7354	chr20	+	55043823	55047383	55047460	55048357	c
7355	chr20	+	55910964	55912796	55912827	55913332	c
7356	chr20	+	55905055	55906890	55907002	55908244	c
7357	chr20	+	56886179	56918775	56918855	56928329	c
7358	chr20	+	58574719	58576399	58576466	58577868	c
7359	chr20	+	60701496	60702642	60702757	60704841	c
7360	chr20	+	60702758	60703982	60704088	60704841	c
7361	chr20	+	60758114	60768473	60768680	60770858	c
7362	chr20	+	60854406	60855066	60855122	60856114	c
7363	chr20	+	60883235	60883425	60883526	60883711	c
7364	chr20	+	61150873	61162197	61162307	61167651	c
7365	chr20	+	61299263	61299511	61299536	61299829	c
7366	chr20	-	62854527	62854645	62854712	62858768	c
7367	chr20	-	264723	270901	270948	271232	c
7368	chr20	-	489305	508578	508693	524316	c
7369	chr20	-	941110	944579	944763	947817	c
7370	chr20	-	1352885	1356136	1356247	1373478	c
7371	chr20	-	1433786	1434859	1434950	1435612	c
7372	chr20	-	1551784	1552367	1552683	1585388	c
7373	chr20	-	1610953	1616835	1617151	1629698	c
7374	chr20	-	3654932	3655266	3655340	3655420	c
7375	chr20	-	3734806	3735045	3735166	3736116	c
7376	chr20	-	10389452	10393179	10394579	10401176	c
7377	chr20	-	13845888	13845996	13846160	13847348	c
7378	chr20	-	16316661	16336976	16337097	16351231	c
7379	chr20	-	17641174	17660645	17660720	17662673	c
7380	chr20	-	17937682	17949019	17949096	17949343	c
7381	chr20	-	30310152	30310221	30310339	30310421	c
7382	chr20	-	30310152	30310156	30310220	30310421	c
7383	chr20	-	31967498	31971287	31971327	31973456	c
7384	chr20	-	31962019	31967268	31967497	31973456	c
7385	chr20	-	31954815	31958306	31958435	31960448	c
7386	chr20	-	31981873	31982820	31982922	31989234	c
7387	chr20	-	31980049	31981839	31981872	31989234	c
7388	chr20	-	31973577	31975130	31975339	31979948	c
7389	chr20	-	32678409	32681482	32681537	32684463	c
7390	chr20	-	33232031	33233080	33233138	33244984	c
7391	chr20	-	33603943	33608994	33609135	33622926	c
7392	chr20	-	33719587	33722542	33722752	33725683	c
7393	chr20	-	33719587	33721909	33721958	33722541	c
7394	chr20	-	33714179	33719446	33719586	33722541	c
7395	chr20	-	33867922	33868458	33868632	33871979	c
7396	chr20	-	33876762	33878207	33878278	33879595	c
7397	chr20	-	33971937	33980040	33980080	33981895	c
7398	chr20	-	34262540	34262968	34263124	34268659	c
7399	chr20	-	34302312	34304663	34304727	34309662	c
7400	chr20	-	35396446	35399277	35399380	35399828	c
7401	chr20	-	35412762	35414527	35414798	35414813	c
7402	chr20	-	35800461	35802399	35802519	35807626	c
7403	chr20	-	35776313	35783467	35783570	35786263	c
7404	chr20	-	36852039	36854068	36854183	36855556	c
7405	chr20	-	37055147	37056324	37056409	37059684	c
7406	chr20	-	39813842	39829927	39830024	39830697	c
7407	chr20	-	40113248	40114877	40114979	40116305	c
7408	chr20	-	40162210	40192651	40192790	40246979	c
7409	chr20	-	42836234	42836725	42836823	42838651	c
7410	chr20	-	43251572	43251649	43251719	43252843	c
7411	chr20	-	43929865	43929962	43930083	43932868	c
7412	chr20	-	44163145	44163797	44163968	44166603	c
7413	chr20	-	44416622	44418534	44418621	44420471	c
7414	chr20	-	44405849	44408485	44408532	44416475	c
7415	chr20	-	44404242	44405715	44405845	44408484	c
7416	chr20	-	45021783	45022169	45022240	45022688	c
7417	chr20	-	45133380	45138245	45138390	45140721	c
7418	chr20	-	45133380	45134947	45134982	45138244	c
7419	chr20	-	45224982	45228611	45228676	45239085	c
7420	chr20	-	45912393	45914441	45914570	45915973	c
7421	chr20	-	46287137	46288144	46288196	46288441	c
7422	chr20	-	47791689	47795660	47795781	47804653	c
7423	chr20	-	47775684	47782535	47782822	47790732	c
7424	chr20	-	48700792	48713021	48713071	48713209	c
7425	chr20	-	48699452	48700667	48700791	48713209	c
7426	chr20	-	48760159	48767750	48767852	48770054	c
7427	chr20	-	49520539	49545189	49545362	49547363	c
7428	chr20	-	49557747	49558569	49558663	49562274	c
7429	chr20	-	49552800	49557403	49557470	49558568	c
7430	chr20	-	49628954	49630267	49630381	49639407	c
7431	chr20	-	49626902	49628897	49628953	49639407	c
7432	chr20	-	50007989	50015181	50015267	50048604	c
7433	chr20	-	50791019	50792467	50792576	50803371	c
7434	chr20	-	56826921	56846420	56846561	56847825	c
7435	chr20	-	60887837	60887945	60888066	60888144	c
7436	chr20	-	60968662	60969214	60969321	60969993	c
7437	chr20	-	62043236	62044333	62044761	62044803	c
7438	chr20	-	62165669	62166329	62166412	62168438	c
7439	chr20	+	62579829	62582113	62582179	62587613	c
7440	chr20	+	62577997	62579579	62579828	62587613	c
7441	chr20	+	62599322	62601168	62601218	62669912	c
7442	chr20	+	62608760	62609599	62609714	62610730	c
7443	chr21	+	17603436	17763935	17764005	17859810	c
7444	chr21	+	18919512	18924068	18924271	18937746	c
7445	chr21	+	27078403	27083680	27083880	27084652	c
7446	chr21	+	30450035	30457394	30457464	30458134	c
7447	chr21	+	30566582	30601283	30601347	30660305	c
7448	chr21	+	33785322	33825621	33825816	33829905	c
7449	chr21	+	34707954	34713306	34713480	34715574	c
7450	chr21	+	34775923	34783148	34783198	34787195	c
7451	chr21	+	41029821	41031681	41031839	41032487	c
7452	chr21	+	41755383	41755434	41755511	41756506	c
7453	chr21	+	41755383	41755580	41756065	41756506	c
7454	chr21	+	42717664	42718137	42718334	42718940	c
7455	chr21	+	43510549	43513515	43513632	43513981	c
7456	chr21	+	43531821	43533045	43533228	43533683	c
7457	chr21	+	43833332	43833520	43833632	43836551	c
7458	chr21	+	43934035	43934742	43934827	43938387	c
7459	chr21	+	44153537	44163887	44163970	44171226	c
7460	chr21	+	44119122	44144667	44144744	44152180	c
7461	chr21	+	44073994	44151881	44152059	44153466	c
7462	chr21	+	44313492	44317038	44317157	44323292	c
7463	chr21	+	46387097	46393116	46393180	46396595	c
7464	chr21	+	46591600	46595646	46596579	46600245	c
7465	chr21	+	46548489	46554631	46554747	46591525	c
7466	chr21	-	47918747	47924275	47924402	47929170	c
7467	chr21	-	10952964	10959742	10959800	10970009	c
7468	chr21	-	10952964	10973724	10973776	10985045	c
7469	chr21	-	19149937	19157866	19157929	19159345	c
7470	chr21	-	19165899	19167526	19167587	19168899	c
7471	chr21	-	19934010	19942557	19942729	19961845	c
7472	chr21	-	22154765	22158355	22158406	22175313	c
7473	chr21	-	22150866	22150962	22151080	22153667	c
7474	chr21	-	27269986	27277337	27277389	27284053	c
7475	chr21	-	30380445	30380562	30380628	30380716	c
7476	chr21	-	33976594	33979960	33980026	33982148	c
7477	chr21	-	33974284	33974583	33974677	33975471	c
7478	chr21	-	34014277	34017279	34017316	34017956	c
7479	chr21	-	34166797	34179953	34180026	34182884	c
7480	chr21	-	34828092	34828312	34828404	34832720	c
7481	chr21	-	34823171	34828035	34828091	34832720	c
7482	chr21	-	34985913	34989013	34989056	34994302	c
7483	chr21	-	37418310	37420607	37420694	37425881	c
7484	chr21	-	37834075	37849673	37849861	37851793	c
7485	chr21	-	38311295	38318310	38318454	38334336	c
7486	chr21	-	38441925	38444446	38444610	38444734	c
7487	chr21	-	38439681	38441853	38441924	38444734	c
7488	chr21	-	40552363	40553699	40553804	40555178	c
7489	chr21	-	40550574	40551851	40551912	40552211	c
7490	chr21	-	40582074	40582713	40582855	40584592	c
7491	chr21	-	40801138	40807347	40807468	40816061	c
7492	chr21	-	43280482	43299106	43299249	43299379	c
7493	chr21	-	47588573	47602539	47602730	47604270	c
7494	chr21	+	47720709	47721912	47722068	47722399	c
7495	chr22	+	20043537	20049054	20049186	20050861	c
7496	chr22	+	20748625	20748808	20748952	20749623	c
7497	chr22	+	20748953	20754923	20755048	20759667	c
7498	chr22	+	20905775	20909365	20909435	20918737	c
7499	chr22	+	20922919	20929401	20929519	20936898	c
7500	chr22	+	20862034	20873166	20873282	20891404	c
7501	chr22	+	21057981	21058108	21058171	21058256	c
7502	chr22	+	21340187	21341794	21341872	21342299	c
7503	chr22	+	21965333	21968847	21968954	21972579	c
7504	chr22	+	21965333	21972580	21972670	21975804	c
7505	chr22	+	22026671	22029354	22029404	22035588	c
7506	chr22	+	22039203	22039928	22040015	22040772	c
7507	chr22	+	22664767	22673083	22673132	22673254	c
7508	chr22	+	24199179	24199609	24199718	24204291	c
